aStar,file,runtime,pathLength,nodesExploredH0,nodesExploredH1,nodesExploredH2,nodesExploredH3,nodesExploredH4
weightedAStarH1_weight_0.25,grid_3_4.txt,1.2972211338766328,166,,9013,,,
weightedAStarH1_weight_0.25,grid_3_5.txt,1.9725567335470942,129,,10332,,,
weightedAStarH1_weight_0.25,grid_3_6.txt,2.528241155171486,132,,11446,,,
weightedAStarH1_weight_0.25,grid_3_7.txt,1.9773324634502387,151,,13533,,,
weightedAStarH1_weight_0.25,grid_3_8.txt,2.7851689087577824,132,,15198,,,
weightedAStarH1_weight_0.25,grid_3_9.txt,1.8608915826310977,163,,12880,,,
weightedAStarH1_weight_0.25,grid_4_0.txt,2.2868798177886447,143,,14810,,,
weightedAStarH1_weight_0.25,grid_4_1.txt,0.8058203036796385,159,,5409,,,
weightedAStarH1_weight_0.25,grid_4_2.txt,0.775088646864674,133,,4942,,,
weightedAStarH1_weight_0.25,grid_4_3.txt,1.6661710355684818,137,,9777,,,
weightedAStarH1_weight_0.25,grid_4_4.txt,1.7728855279586924,228,,10858,,,
weightedAStarH1_weight_0.25,grid_4_5.txt,0.19249288459968739,113,,2028,,,
weightedAStarH1_weight_0.25,grid_4_6.txt,0.3213684237771304,144,,2925,,,
weightedAStarH1_weight_0.25,grid_4_7.txt,0.6996029298759368,173,,4758,,,
weightedAStarH1_weight_0.25,grid_4_8.txt,0.9153291915710042,128,,5976,,,
weightedAStarH1_weight_0.25,grid_4_9.txt,3.1573442800571456,200,,14823,,,
weightedAStarH2_weight_0.25,grid_0_0.txt,0.02259881459076496,104,,,108,,
weightedAStarH2_weight_0.25,grid_0_1.txt,0.024893414026564642,112,,,127,,
weightedAStarH2_weight_0.25,grid_0_2.txt,0.04165175459661441,156,,,164,,
weightedAStarH2_weight_0.25,grid_0_3.txt,0.033306945290974,152,,,163,,
weightedAStarH2_weight_0.25,grid_0_4.txt,0.04943518582149409,172,,,189,,
weightedAStarH2_weight_0.25,grid_0_5.txt,0.041720476555497044,172,,,176,,
weightedAStarH2_weight_0.25,grid_0_6.txt,0.024710452966928642,116,,,127,,
weightedAStarH2_weight_0.25,grid_0_7.txt,0.01803772924790792,128,,,141,,
weightedAStarH2_weight_0.25,grid_0_8.txt,0.015034936637562168,110,,,112,,
weightedAStarH2_weight_0.25,grid_0_9.txt,0.03576397844801704,171,,,178,,
weightedAStarH2_weight_0.25,grid_1_0.txt,0.020744660437685525,153,,,153,,
weightedAStarH2_weight_0.25,grid_1_1.txt,0.024536863083540084,129,,,140,,
weightedAStarH2_weight_0.25,grid_1_2.txt,0.024083030406359285,127,,,132,,
weightedAStarH2_weight_0.25,grid_1_3.txt,0.018500933101449846,104,,,104,,
weightedAStarH2_weight_0.25,grid_1_4.txt,0.02408927785711512,135,,,150,,
weightedAStarH2_weight_0.25,grid_1_5.txt,0.03520215412106609,156,,,173,,
weightedAStarH2_weight_0.25,grid_1_6.txt,0.019235008572422885,97,,,102,,
weightedAStarH2_weight_0.25,grid_1_7.txt,0.028209471670948005,145,,,151,,
weightedAStarH2_weight_0.25,grid_1_8.txt,0.041751713809617286,167,,,171,,
weightedAStarH2_weight_0.25,grid_1_9.txt,0.040247863148692886,171,,,174,,
weightedAStarH2_weight_0.25,grid_2_0.txt,0.04183739313521073,158,,,165,,
weightedAStarH2_weight_0.25,grid_2_1.txt,0.025833655374526643,126,,,136,,
weightedAStarH2_weight_0.25,grid_2_2.txt,0.040509809836521526,156,,,168,,
weightedAStarH2_weight_0.25,grid_2_3.txt,0.028401357660300164,156,,,165,,
weightedAStarH2_weight_0.25,grid_2_4.txt,0.02166258946135713,125,,,127,,
weightedAStarH2_weight_0.25,grid_2_5.txt,0.03030727640589248,141,,,153,,
weightedAStarH2_weight_0.25,grid_2_6.txt,0.030554943206198004,159,,,162,,
weightedAStarH2_weight_0.25,grid_2_7.txt,0.03449083722091473,160,,,175,,
weightedAStarH2_weight_0.25,grid_2_8.txt,0.02184198054897024,139,,,152,,
weightedAStarH2_weight_0.25,grid_2_9.txt,0.029883788489883045,156,,,168,,
weightedAStarH2_weight_0.25,grid_3_0.txt,0.01846924960079832,117,,,134,,
weightedAStarH2_weight_0.25,grid_3_1.txt,0.037708720638079285,166,,,170,,
weightedAStarH2_weight_0.25,grid_3_2.txt,0.02331147023039648,140,,,148,,
weightedAStarH2_weight_0.25,grid_3_3.txt,0.028030526829638802,119,,,133,,
weightedAStarH2_weight_0.25,grid_3_4.txt,0.015659235472753608,107,,,115,,
weightedAStarH2_weight_0.25,grid_3_5.txt,0.023189644939520804,103,,,107,,
weightedAStarH2_weight_0.25,grid_3_6.txt,0.021382792913982485,127,,,142,,
weightedAStarH2_weight_0.25,grid_3_7.txt,0.03645209053092913,163,,,179,,
weightedAStarH2_weight_0.25,grid_3_8.txt,0.03413294753841001,139,,,150,,
weightedAStarH2_weight_0.25,grid_3_9.txt,0.030713806955532164,158,,,168,,
weightedAStarH2_weight_0.25,grid_4_0.txt,0.03404280574807217,157,,,173,,
weightedAStarH2_weight_0.25,grid_4_1.txt,0.026659211375317682,125,,,128,,
weightedAStarH2_weight_0.25,grid_4_2.txt,0.021650987052680648,129,,,144,,
weightedAStarH2_weight_0.25,grid_4_3.txt,0.03142735508822625,153,,,175,,
weightedAStarH2_weight_0.25,grid_4_4.txt,0.03875159867811817,154,,,158,,
weightedAStarH2_weight_0.25,grid_4_5.txt,0.018817768107169286,98,,,106,,
weightedAStarH2_weight_0.25,grid_4_6.txt,0.019186813951819204,120,,,121,,
weightedAStarH2_weight_0.25,grid_4_7.txt,0.025486475607749526,111,,,115,,
weightedAStarH2_weight_0.25,grid_4_8.txt,0.019077037316037604,98,,,107,,
weightedAStarH2_weight_0.25,grid_4_9.txt,0.0345176120100632,163,,,165,,
weightedAStarH3_weight_0.25,grid_0_0.txt,2.3212470447325586,156,,,,12411,
weightedAStarH3_weight_0.25,grid_0_1.txt,2.4997193109596765,140,,,,14038,
weightedAStarH3_weight_0.25,grid_0_2.txt,1.4059955000504942,201,,,,8653,
weightedAStarH3_weight_0.25,grid_0_3.txt,1.9791964350260969,150,,,,10733,
weightedAStarH3_weight_0.25,grid_0_4.txt,2.8035640814417775,272,,,,14964,
weightedAStarH3_weight_0.25,grid_0_5.txt,3.0958702565113754,225,,,,15441,
weightedAStarH3_weight_0.25,grid_0_6.txt,3.0961513917981165,189,,,,15491,
weightedAStarH3_weight_0.25,grid_0_7.txt,3.2497222115619024,165,,,,13493,
weightedAStarH3_weight_0.25,grid_0_8.txt,2.8827625692016454,220,,,,15165,
weightedAStarH3_weight_0.25,grid_0_9.txt,2.8245885384268377,235,,,,14053,
weightedAStarH3_weight_0.25,grid_1_0.txt,1.7228135484002678,166,,,,11742,
weightedAStarH3_weight_0.25,grid_1_1.txt,2.2852635130129784,113,,,,13665,
weightedAStarH3_weight_0.25,grid_1_2.txt,2.646293432054904,153,,,,14023,
weightedAStarH3_weight_0.25,grid_1_3.txt,1.3691458038996416,129,,,,10455,
weightedAStarH3_weight_0.25,grid_1_4.txt,1.2528030973076056,173,,,,8655,
weightedAStarH3_weight_0.25,grid_1_5.txt,2.111193468379497,189,,,,14346,
weightedAStarH3_weight_0.25,grid_1_6.txt,2.113790176686848,128,,,,10851,
weightedAStarH3_weight_0.25,grid_1_7.txt,1.8690619095601733,164,,,,14207,
weightedAStarH3_weight_0.25,grid_1_8.txt,1.8372601536694901,210,,,,14468,
weightedAStarH3_weight_0.25,grid_1_9.txt,1.9957075550422587,211,,,,14495,
weightedAStarH3_weight_0.25,grid_2_0.txt,1.7015570432422464,210,,,,12913,
weightedAStarH3_weight_0.25,grid_2_1.txt,2.03487371670667,151,,,,14677,
weightedAStarH3_weight_0.25,grid_2_2.txt,1.6667574034522659,220,,,,12769,
weightedAStarH3_weight_0.25,grid_2_3.txt,1.9568479647143704,225,,,,15172,
weightedAStarH3_weight_0.25,grid_2_4.txt,2.1124822282336027,143,,,,15442,
weightedAStarH3_weight_0.25,grid_2_5.txt,2.0069534127592306,200,,,,13686,
weightedAStarH3_weight_0.25,grid_2_6.txt,1.952121321924892,193,,,,14153,
weightedAStarH3_weight_0.25,grid_2_7.txt,2.0274383577415165,166,,,,13975,
weightedAStarH3_weight_0.25,grid_2_8.txt,1.4597914065421946,151,,,,9620,
weightedAStarH3_weight_0.25,grid_2_9.txt,2.072929170865109,228,,,,15156,
weightedAStarH3_weight_0.25,grid_3_0.txt,1.6337467658286187,127,,,,10369,
weightedAStarH3_weight_0.25,grid_3_1.txt,1.8540568714373649,177,,,,15257,
weightedAStarH3_weight_0.25,grid_3_2.txt,1.7000000892492153,154,,,,13939,
weightedAStarH3_weight_0.25,grid_3_3.txt,1.4558398939004746,164,,,,11831,
weightedAStarH3_weight_0.25,grid_3_4.txt,1.533858505948956,169,,,,12115,
weightedAStarH3_weight_0.25,grid_3_5.txt,1.990270487845578,126,,,,13729,
weightedAStarH3_weight_0.25,grid_3_6.txt,2.4932572155826165,126,,,,14735,
weightedAStarH3_weight_0.25,grid_3_7.txt,1.7792217818265499,161,,,,14615,
weightedAStarH3_weight_0.25,grid_3_8.txt,2.084389226895837,137,,,,15267,
weightedAStarH3_weight_0.25,grid_3_9.txt,1.6869237284429346,157,,,,14325,
weightedAStarH3_weight_0.25,grid_4_0.txt,1.9155349112013482,294,,,,15277,
weightedAStarH3_weight_0.25,grid_4_1.txt,1.247852438781706,174,,,,9207,
weightedAStarH3_weight_0.25,grid_4_2.txt,1.3502905510875962,137,,,,8785,
weightedAStarH3_weight_0.25,grid_4_3.txt,2.0696608615949117,177,,,,13662,
weightedAStarH3_weight_0.25,grid_4_4.txt,1.7685297159998754,279,,,,13203,
weightedAStarH3_weight_0.25,grid_4_5.txt,0.4035808603097166,122,,,,3998,
weightedAStarH3_weight_0.25,grid_4_6.txt,1.0478822480470171,146,,,,7452,
weightedAStarH3_weight_0.25,grid_4_7.txt,1.092781338328905,185,,,,8221,
weightedAStarH3_weight_0.25,grid_4_8.txt,1.1853275047591296,142,,,,8909,
weightedAStarH3_weight_0.25,grid_4_9.txt,2.510753201595435,195,,,,15238,
weightedAStarH4_weight_0.25,grid_0_0.txt,2.002872042389754,138,,,,,11701
weightedAStarH4_weight_0.25,grid_0_1.txt,2.154580229317048,130,,,,,12996
weightedAStarH4_weight_0.25,grid_0_2.txt,1.0411100113614111,202,,,,,7519
weightedAStarH4_weight_0.25,grid_0_3.txt,1.4432914426880643,150,,,,,9286
weightedAStarH4_weight_0.25,grid_0_4.txt,2.350730103877254,228,,,,,14557
weightedAStarH4_weight_0.25,grid_0_5.txt,2.5661292668974056,222,,,,,15331
weightedAStarH4_weight_0.25,grid_0_6.txt,2.580772399119269,187,,,,,15479
weightedAStarH4_weight_0.25,grid_0_7.txt,2.4234044679983526,165,,,,,12625
weightedAStarH4_weight_0.25,grid_0_8.txt,2.2573030468817024,215,,,,,14425
weightedAStarH4_weight_0.25,grid_0_9.txt,2.4693004729321046,233,,,,,13192
weightedAStarH4_weight_0.25,grid_1_0.txt,1.3828013926461153,159,,,,,10609
weightedAStarH4_weight_0.25,grid_1_1.txt,2.0011459609784197,108,,,,,13282
weightedAStarH4_weight_0.25,grid_1_2.txt,2.119120590973125,145,,,,,12885
weightedAStarH4_weight_0.25,grid_1_3.txt,1.2200722562312194,110,,,,,10184
weightedAStarH4_weight_0.25,grid_1_4.txt,1.0281684169941627,161,,,,,7816
weightedAStarH4_weight_0.25,grid_1_5.txt,1.8411054596473377,181,,,,,14114
weightedAStarH4_weight_0.25,grid_1_6.txt,1.6346905771484899,122,,,,,10257
weightedAStarH4_weight_0.25,grid_1_7.txt,1.7101446106365756,162,,,,,13903
weightedAStarH4_weight_0.25,grid_1_8.txt,1.7296196998189544,198,,,,,14252
weightedAStarH4_weight_0.25,grid_1_9.txt,1.9308804353937603,198,,,,,14409
weightedAStarH4_weight_0.25,grid_2_0.txt,1.6066859326150507,187,,,,,12609
weightedAStarH4_weight_0.25,grid_2_1.txt,1.954390931557441,107,,,,,14376
weightedAStarH4_weight_0.25,grid_2_2.txt,1.5963597889075345,195,,,,,12659
weightedAStarH4_weight_0.25,grid_2_3.txt,1.8558614922304741,158,,,,,15181
weightedAStarH4_weight_0.25,grid_2_4.txt,1.9944152252161302,143,,,,,15392
weightedAStarH4_weight_0.25,grid_2_5.txt,1.7610791846540224,198,,,,,13425
weightedAStarH4_weight_0.25,grid_2_6.txt,1.7554854849405501,185,,,,,13764
weightedAStarH4_weight_0.25,grid_2_7.txt,2.0473418435514077,151,,,,,13976
weightedAStarH4_weight_0.25,grid_2_8.txt,1.61000957644967,137,,,,,8942
weightedAStarH4_weight_0.25,grid_2_9.txt,2.2983050665933433,211,,,,,14692
weightedAStarH4_weight_0.25,grid_3_0.txt,1.6081755033883383,121,,,,,9298
weightedAStarH4_weight_0.25,grid_3_1.txt,1.815517239840574,169,,,,,15056
weightedAStarH4_weight_0.25,grid_3_2.txt,1.6049156728013259,154,,,,,13701
weightedAStarH4_weight_0.25,grid_3_3.txt,1.2708461815134342,159,,,,,10929
weightedAStarH4_weight_0.25,grid_3_4.txt,1.3722552494205047,162,,,,,11504
weightedAStarH4_weight_0.25,grid_3_5.txt,1.899548130807375,126,,,,,13405
weightedAStarH4_weight_0.25,grid_3_6.txt,2.4020917357828466,114,,,,,14673
weightedAStarH4_weight_0.25,grid_3_7.txt,1.6569685405152086,156,,,,,14491
weightedAStarH4_weight_0.25,grid_3_8.txt,2.011904963778079,136,,,,,15274
weightedAStarH4_weight_0.25,grid_3_9.txt,1.6194271623096483,157,,,,,14218
weightedAStarH4_weight_0.25,grid_4_0.txt,1.8336393096744814,142,,,,,15190
weightedAStarH4_weight_0.25,grid_4_1.txt,1.1380320708425415,156,,,,,8891
weightedAStarH4_weight_0.25,grid_4_2.txt,1.222648883446709,131,,,,,8080
weightedAStarH4_weight_0.25,grid_4_3.txt,1.9908175860385882,130,,,,,13159
weightedAStarH4_weight_0.25,grid_4_4.txt,1.7036410143360854,259,,,,,12871
weightedAStarH4_weight_0.25,grid_4_5.txt,0.34873091961583214,112,,,,,3623
weightedAStarH4_weight_0.25,grid_4_6.txt,0.8775102480506121,141,,,,,6548
weightedAStarH4_weight_0.25,grid_4_7.txt,0.9895618484243869,170,,,,,7641
weightedAStarH4_weight_0.25,grid_4_8.txt,1.1193544241322115,135,,,,,8540
weightedAStarH4_weight_0.25,grid_4_9.txt,2.3977113802671965,197,,,,,15216
weightedAStarH0_weight_2,grid_0_0.txt,0.5958430354756956,150,4180,,,,
weightedAStarH0_weight_2,grid_0_1.txt,1.1406667101013,194,8020,,,,
weightedAStarH0_weight_2,grid_0_2.txt,0.5095251312634446,194,3528,,,,
weightedAStarH0_weight_2,grid_0_3.txt,1.1799462183734022,144,5974,,,,
weightedAStarH0_weight_2,grid_0_4.txt,1.641102692919162,227,9312,,,,
weightedAStarH0_weight_2,grid_0_5.txt,2.229449679907475,223,10311,,,,
weightedAStarH0_weight_2,grid_0_6.txt,1.5272125570191974,133,9713,,,,
weightedAStarH0_weight_2,grid_0_7.txt,1.0095287012353538,129,5726,,,,
weightedAStarH0_weight_2,grid_0_8.txt,0.8983847662159405,163,7566,,,,
weightedAStarH0_weight_2,grid_0_9.txt,1.613969567774575,184,7353,,,,
weightedAStarH0_weight_2,grid_1_0.txt,0.7646031931614061,155,5624,,,,
weightedAStarH0_weight_2,grid_1_1.txt,1.0734954576570317,114,6436,,,,
weightedAStarH0_weight_2,grid_1_2.txt,1.0275677692227418,138,5573,,,,
weightedAStarH0_weight_2,grid_1_3.txt,0.8213153204451373,106,6302,,,,
weightedAStarH0_weight_2,grid_1_4.txt,0.6000498011079571,161,4288,,,,
weightedAStarH0_weight_2,grid_1_5.txt,1.5329320982420995,191,8894,,,,
weightedAStarH0_weight_2,grid_1_6.txt,1.0015939924512622,133,5518,,,,
weightedAStarH0_weight_2,grid_1_7.txt,1.4172110130062947,138,10299,,,,
weightedAStarH0_weight_2,grid_1_8.txt,1.552586578512205,199,9970,,,,
weightedAStarH0_weight_2,grid_1_9.txt,1.7718957532506465,211,10285,,,,
weightedAStarH0_weight_2,grid_2_0.txt,1.1706174355642815,191,7067,,,,
weightedAStarH0_weight_2,grid_2_1.txt,0.9961743288675962,113,7584,,,,
weightedAStarH0_weight_2,grid_2_2.txt,0.7553016313878516,213,6127,,,,
weightedAStarH0_weight_2,grid_2_3.txt,1.223958170639321,148,9728,,,,
weightedAStarH0_weight_2,grid_2_4.txt,1.5001378901644102,144,10182,,,,
weightedAStarH0_weight_2,grid_2_5.txt,0.8796147464828437,145,6666,,,,
weightedAStarH0_weight_2,grid_2_6.txt,1.9147240813346116,190,11301,,,,
weightedAStarH0_weight_2,grid_2_7.txt,1.6278871032087636,154,8906,,,,
weightedAStarH0_weight_2,grid_2_8.txt,0.7989240104707278,148,4863,,,,
weightedAStarH0_weight_2,grid_2_9.txt,1.5151741655414526,178,10968,,,,
weightedAStarH0_weight_2,grid_3_0.txt,0.5616467209360962,121,4180,,,,
weightedAStarH0_weight_2,grid_3_1.txt,1.9137985661208177,162,11662,,,,
weightedAStarH0_weight_2,grid_3_2.txt,1.3532107880980675,165,10351,,,,
weightedAStarH0_weight_2,grid_3_3.txt,1.026260713262559,167,7589,,,,
weightedAStarH0_weight_2,grid_3_4.txt,0.9134576338046827,170,7339,,,,
weightedAStarH0_weight_2,grid_3_5.txt,1.368508117669876,126,7635,,,,
weightedAStarH0_weight_2,grid_3_6.txt,1.267994220215428,125,7090,,,,
weightedAStarH0_weight_2,grid_3_7.txt,1.806680666906459,153,12159,,,,
weightedAStarH0_weight_2,grid_3_8.txt,2.7322195318516833,170,14302,,,,
weightedAStarH0_weight_2,grid_3_9.txt,1.4782088915505938,146,10645,,,,
weightedAStarH0_weight_2,grid_4_0.txt,2.1022359626473417,142,12954,,,,
weightedAStarH0_weight_2,grid_4_1.txt,0.7176415516169072,157,4839,,,,
weightedAStarH0_weight_2,grid_4_2.txt,0.43833632169730663,133,2970,,,,
weightedAStarH0_weight_2,grid_4_3.txt,0.9838900555755572,130,5567,,,,
weightedAStarH0_weight_2,grid_4_4.txt,1.5968127290917664,217,9501,,,,
weightedAStarH0_weight_2,grid_4_5.txt,0.20237188932730987,111,2066,,,,
weightedAStarH0_weight_2,grid_4_6.txt,0.33692011384641773,113,2874,,,,
weightedAStarH0_weight_2,grid_4_7.txt,0.603850036190579,158,4286,,,,
weightedAStarH0_weight_2,grid_4_8.txt,0.7324564887362612,135,4917,,,,
weightedAStarH0_weight_2,grid_4_9.txt,3.205197075836054,197,12911,,,,
weightedAStarH1_weight_2,grid_0_0.txt,0.02400359853174905,102,,115,,,
weightedAStarH1_weight_2,grid_0_1.txt,0.02106551166173176,108,,110,,,
weightedAStarH1_weight_2,grid_0_2.txt,0.04089001184343033,177,,192,,,
weightedAStarH1_weight_2,grid_0_3.txt,0.03357023071839649,141,,147,,,
weightedAStarH1_weight_2,grid_0_4.txt,0.04485268064718184,193,,207,,,
weightedAStarH1_weight_2,grid_0_5.txt,0.046189188875587206,175,,187,,,
weightedAStarH1_weight_2,grid_0_6.txt,0.029102410891255204,144,,155,,,
weightedAStarH1_weight_2,grid_0_7.txt,0.025869355093504964,124,,142,,,
weightedAStarH1_weight_2,grid_0_8.txt,0.021240886531131764,115,,135,,,
weightedAStarH1_weight_2,grid_0_9.txt,0.042384045081576005,164,,201,,,
weightedAStarH1_weight_2,grid_1_0.txt,0.04452067326110409,153,,198,,,
weightedAStarH1_weight_2,grid_1_1.txt,0.02432266476978384,146,,150,,,
weightedAStarH1_weight_2,grid_1_2.txt,0.03354167094312288,160,,178,,,
weightedAStarH1_weight_2,grid_1_3.txt,0.018088601347471922,102,,103,,,
weightedAStarH1_weight_2,grid_1_4.txt,0.023621165292411206,130,,151,,,
weightedAStarH1_weight_2,grid_1_5.txt,0.030953887565488003,151,,158,,,
weightedAStarH1_weight_2,grid_1_6.txt,0.025053170268961367,135,,158,,,
weightedAStarH1_weight_2,grid_1_7.txt,0.02927332329568344,135,,158,,,
weightedAStarH1_weight_2,grid_1_8.txt,0.05121169308597473,198,,213,,,
weightedAStarH1_weight_2,grid_1_9.txt,0.03661140052668088,169,,176,,,
weightedAStarH1_weight_2,grid_2_0.txt,0.046805455274011365,193,,208,,,
weightedAStarH1_weight_2,grid_2_1.txt,0.032399726183143684,135,,192,,,
weightedAStarH1_weight_2,grid_2_2.txt,0.043279661780843526,164,,177,,,
weightedAStarH1_weight_2,grid_2_3.txt,0.03488888908725585,146,,173,,,
weightedAStarH1_weight_2,grid_2_4.txt,0.026381199814068168,118,,146,,,
weightedAStarH1_weight_2,grid_2_5.txt,0.03331765520681529,138,,166,,,
weightedAStarH1_weight_2,grid_2_6.txt,0.03255725119311137,164,,169,,,
weightedAStarH1_weight_2,grid_2_7.txt,0.03292808202377273,161,,169,,,
weightedAStarH1_weight_2,grid_2_8.txt,0.02371487705454456,149,,159,,,
weightedAStarH1_weight_2,grid_2_9.txt,0.0362704682106596,165,,191,,,
weightedAStarH1_weight_2,grid_3_0.txt,0.023719339519516325,122,,162,,,
weightedAStarH1_weight_2,grid_3_1.txt,0.037019269815800726,171,,177,,,
weightedAStarH1_weight_2,grid_3_2.txt,0.030528614663467124,141,,192,,,
weightedAStarH1_weight_2,grid_3_3.txt,0.02702379475510952,119,,130,,,
weightedAStarH1_weight_2,grid_3_4.txt,0.020243525632849924,128,,145,,,
weightedAStarH1_weight_2,grid_3_5.txt,0.023028103711226322,103,,107,,,
weightedAStarH1_weight_2,grid_3_6.txt,0.02610006452732705,148,,166,,,
weightedAStarH1_weight_2,grid_3_7.txt,0.03424763288558097,151,,190,,,
weightedAStarH1_weight_2,grid_3_8.txt,0.047336042346955765,173,,262,,,
weightedAStarH1_weight_2,grid_3_9.txt,0.05138885294127249,149,,328,,,
weightedAStarH1_weight_2,grid_4_0.txt,0.037421784146999926,143,,183,,,
weightedAStarH1_weight_2,grid_4_1.txt,0.03211234344564673,150,,156,,,
weightedAStarH1_weight_2,grid_4_2.txt,0.019281418207015122,134,,143,,,
weightedAStarH1_weight_2,grid_4_3.txt,0.03500848314581617,141,,186,,,
weightedAStarH1_weight_2,grid_4_4.txt,0.04547028578519985,165,,166,,,
weightedAStarH1_weight_2,grid_4_5.txt,0.0217705811110136,97,,128,,,
weightedAStarH1_weight_2,grid_4_6.txt,0.019810220294061764,113,,120,,,
weightedAStarH1_weight_2,grid_4_7.txt,0.02407678295548976,110,,110,,,
weightedAStarH1_weight_2,grid_4_8.txt,0.019488922823484245,103,,106,,,
weightedAStarH1_weight_2,grid_4_9.txt,0.031861106673432005,151,,158,,,
weightedAStarH2_weight_2,grid_0_0.txt,0.0163406538581512,104,,,103,,
weightedAStarH2_weight_2,grid_0_1.txt,0.021843319288450402,113,,,114,,
weightedAStarH2_weight_2,grid_0_2.txt,0.03623744597075529,157,,,159,,
weightedAStarH2_weight_2,grid_0_3.txt,0.031288126184222165,153,,,163,,
weightedAStarH2_weight_2,grid_0_4.txt,0.04581880429145713,174,,,180,,
weightedAStarH2_weight_2,grid_0_5.txt,0.042120759654267204,172,,,174,,
weightedAStarH2_weight_2,grid_0_6.txt,0.024771142489157683,117,,,123,,
weightedAStarH2_weight_2,grid_0_7.txt,0.018915496087743122,130,,,133,,
weightedAStarH2_weight_2,grid_0_8.txt,0.015812298017749526,110,,,115,,
weightedAStarH2_weight_2,grid_0_9.txt,0.03788097178198768,172,,,183,,
weightedAStarH2_weight_2,grid_1_0.txt,0.02091111037725568,153,,,153,,
weightedAStarH2_weight_2,grid_1_1.txt,0.022731349797481926,135,,,138,,
weightedAStarH2_weight_2,grid_1_2.txt,0.023437757986243923,129,,,130,,
weightedAStarH2_weight_2,grid_1_3.txt,0.019334075292476882,104,,,105,,
weightedAStarH2_weight_2,grid_1_4.txt,0.025278078498331524,138,,,155,,
weightedAStarH2_weight_2,grid_1_5.txt,0.03276832578126232,159,,,161,,
weightedAStarH2_weight_2,grid_1_6.txt,0.019454115597454802,101,,,102,,
weightedAStarH2_weight_2,grid_1_7.txt,0.026995234980063287,148,,,150,,
weightedAStarH2_weight_2,grid_1_8.txt,0.04067625977609168,168,,,168,,
weightedAStarH2_weight_2,grid_1_9.txt,0.04117962581347001,173,,,173,,
weightedAStarH2_weight_2,grid_2_0.txt,0.03928084701146872,159,,,161,,
weightedAStarH2_weight_2,grid_2_1.txt,0.027109920327120562,129,,,137,,
weightedAStarH2_weight_2,grid_2_2.txt,0.03823216776731897,156,,,155,,
weightedAStarH2_weight_2,grid_2_3.txt,0.029806587847588162,158,,,167,,
weightedAStarH2_weight_2,grid_2_4.txt,0.02386838584607176,125,,,133,,
weightedAStarH2_weight_2,grid_2_5.txt,0.03202175540877761,143,,,147,,
weightedAStarH2_weight_2,grid_2_6.txt,0.0305259371845068,158,,,159,,
weightedAStarH2_weight_2,grid_2_7.txt,0.031689748022472486,161,,,161,,
weightedAStarH2_weight_2,grid_2_8.txt,0.020087785608893682,141,,,145,,
weightedAStarH2_weight_2,grid_2_9.txt,0.031020824538586567,155,,,169,,
weightedAStarH2_weight_2,grid_3_0.txt,0.02029662896472928,126,,,139,,
weightedAStarH2_weight_2,grid_3_1.txt,0.03708129807739624,168,,,171,,
weightedAStarH2_weight_2,grid_3_2.txt,0.023466764007935126,141,,,143,,
weightedAStarH2_weight_2,grid_3_3.txt,0.026919373077248565,119,,,120,,
weightedAStarH2_weight_2,grid_3_4.txt,0.018453630973795043,113,,,120,,
weightedAStarH2_weight_2,grid_3_5.txt,0.023829116155297925,104,,,105,,
weightedAStarH2_weight_2,grid_3_6.txt,0.022567577336758404,127,,,136,,
weightedAStarH2_weight_2,grid_3_7.txt,0.03417087848981737,167,,,176,,
weightedAStarH2_weight_2,grid_3_8.txt,0.03347116399834249,143,,,145,,
weightedAStarH2_weight_2,grid_3_9.txt,0.030297458983227443,157,,,162,,
weightedAStarH2_weight_2,grid_4_0.txt,0.031489383349821765,158,,,164,,
weightedAStarH2_weight_2,grid_4_1.txt,0.026000997807159365,126,,,127,,
weightedAStarH2_weight_2,grid_4_2.txt,0.021263645101953443,134,,,142,,
weightedAStarH2_weight_2,grid_4_3.txt,0.046885333395152884,154,,,158,,
weightedAStarH2_weight_2,grid_4_4.txt,0.03897918438644865,154,,,157,,
weightedAStarH2_weight_2,grid_4_5.txt,0.01938762487088752,100,,,102,,
weightedAStarH2_weight_2,grid_4_6.txt,0.019920889422792243,126,,,126,,
weightedAStarH2_weight_2,grid_4_7.txt,0.02406651928640713,111,,,110,,
weightedAStarH2_weight_2,grid_4_8.txt,0.018251481315132878,101,,,103,,
weightedAStarH2_weight_2,grid_4_9.txt,0.03649805391910377,164,,,175,,
weightedAStarH3_weight_2,grid_0_0.txt,3.325709509601893,158,,,,12473,
weightedAStarH3_weight_2,grid_0_1.txt,3.6023100395642587,170,,,,14313,
weightedAStarH3_weight_2,grid_0_2.txt,1.7562441039683563,212,,,,8297,
weightedAStarH3_weight_2,grid_0_3.txt,2.625490313327532,162,,,,10571,
weightedAStarH3_weight_2,grid_0_4.txt,3.4895997793756806,273,,,,15154,
weightedAStarH3_weight_2,grid_0_5.txt,3.4624287232797997,263,,,,15446,
weightedAStarH3_weight_2,grid_0_6.txt,3.9614233299448642,201,,,,15497,
weightedAStarH3_weight_2,grid_0_7.txt,3.4402957900213096,169,,,,12167,
weightedAStarH3_weight_2,grid_0_8.txt,3.588382686707291,221,,,,14944,
weightedAStarH3_weight_2,grid_0_9.txt,3.785076981981433,235,,,,13515,
weightedAStarH3_weight_2,grid_1_0.txt,2.5297708881287235,169,,,,11598,
weightedAStarH3_weight_2,grid_1_1.txt,3.4977406540366474,118,,,,13625,
